2024-01-18 22:50:40 UTC time; Aircraft: MM-670-19;  exp. wind estimation
Latitude [deg];Longitude [deg];Altitude AMSL [m];Temperature [dF];Dew Point [dF];Relative Humidity [perc];Air Pressure [hPa];Wind Speed [m/s];Wind direction [deg];Wind gusts [m/s];ct2 [log_{10}K^2m^{-2/3}];cn2 [log_{10}m^{-2/3}];Speed of Sound [m/s];Sound Damping [dB/100m];Refractivity [N];Refractivity Gradient [dN/km];Modified Refractivity [M];Modified Refractivity Gradient [dM/km];Latent Heat Flux [W/m^2];Sensible Heat Flux [W/m^2]
47.5733947;9.0468587;2765.4;9.79;6.19;85.43;711.7;8.4;266.5;9.1;6.1;0.0;323.6;9.8;221.6;-24.0;590.6;132.8;-0.5;1.2
47.5733947;9.0468587;2767.7;9.80;6.20;85.43;711.5;8.5;266.9;9.2;13.2;0.0;323.6;9.8;221.6;-25.0;590.9;131.8;-1.2;-2.3
47.5733947;9.0468587;2770.5;9.80;6.21;85.46;711.2;8.6;267.1;9.2;9.5;0.0;323.6;9.8;221.5;-28.3;591.2;128.5;-0.8;1.0
47.5733947;9.0468587;2773.0;9.79;6.21;85.52;710.9;8.7;267.3;9.3;8.7;0.0;323.6;9.8;221.4;-29.0;591.5;127.7;-1.1;2.1
47.5733947;9.0468587;2775.3;9.79;6.21;85.52;710.7;8.7;267.7;9.5;9.6;0.0;323.6;9.8;221.4;-27.2;591.8;129.6;-0.4;-0.0
47.5733947;9.0468587;2777.7;9.80;6.22;85.50;710.6;8.8;267.8;9.5;14.8;0.0;323.6;9.8;221.3;-24.0;592.2;132.7;-1.3;-3.4
47.5733947;9.0468587;2780.4;9.82;6.22;85.44;710.3;8.9;267.9;9.6;18.6;0.0;323.6;9.8;221.2;-30.9;592.5;125.9;-0.6;-3.0
47.5733947;9.0468587;2782.6;9.82;6.23;85.46;710.1;9.0;268.1;9.6;9.1;0.0;323.6;9.8;221.2;-25.1;592.8;131.7;-0.9;-0.0
47.5733947;9.0468587;2785.6;9.83;6.24;85.47;709.9;9.1;268.4;9.6;12.6;0.0;323.6;9.8;221.1;-24.9;593.2;131.9;-1.3;-1.8
47.5733947;9.0468587;2787.6;9.84;6.25;85.48;709.7;9.3;268.6;9.6;17.7;0.0;323.6;9.8;221.0;-27.8;593.4;129.0;-1.7;-2.7
47.5733947;9.0468587;2790.6;9.85;6.27;85.51;709.4;9.4;268.5;9.7;10.7;0.0;323.6;9.8;221.0;-21.6;593.8;135.2;-1.6;-1.8
47.5733947;9.0468587;2792.9;9.85;6.28;85.55;709.2;9.4;268.4;9.9;15.0;0.0;323.6;9.8;220.9;-31.1;594.1;125.7;-1.6;-0.0
47.5733947;9.0468587;2795.2;9.85;6.29;85.57;709.0;9.6;268.4;10.1;10.8;0.0;323.6;9.8;220.8;-27.2;594.4;129.6;-1.0;-0.0
47.5733947;9.0468587;2797.7;9.86;6.30;85.58;708.8;9.7;268.5;10.1;14.7;0.0;323.6;9.9;220.8;-23.1;594.8;133.7;-1.7;-3.2
47.5733947;9.0468587;2800.5;9.88;6.31;85.55;708.5;9.8;268.6;10.3;20.4;0.0;323.6;9.9;220.7;-31.0;595.1;125.8;-1.2;-2.9
47.5733947;9.0468587;2802.6;9.90;6.32;85.53;708.3;9.9;268.6;10.5;19.2;0.0;323.6;9.9;220.6;-27.7;595.4;129.1;-1.3;-3.7
47.5733947;9.0468587;2805.6;9.91;6.34;85.54;708.0;10.0;268.7;10.7;17.3;0.0;323.6;9.9;220.6;-26.8;595.8;130.0;-1.7;-2.8
47.5733947;9.0468587;2807.5;9.92;6.35;85.55;707.8;10.1;268.7;10.7;15.8;0.0;323.6;9.9;220.5;-29.1;596.0;127.7;-1.4;-1.4
47.5733947;9.0468587;2810.5;9.93;6.36;85.55;707.6;10.2;268.6;10.8;14.0;0.0;323.6;9.9;220.4;-22.3;596.4;134.4;-1.6;-3.1
47.5733947;9.0468587;2812.6;9.94;6.38;85.59;707.4;10.2;268.5;10.8;14.6;0.0;323.6;9.9;220.4;-25.0;596.7;131.7;-2.0;-1.9
47.5733947;9.0468587;2815.4;9.95;6.40;85.63;707.1;10.4;268.4;10.9;17.5;0.0;323.6;9.9;220.3;-30.8;597.1;126.0;-1.8;-1.0
47.5733947;9.0468587;2817.3;9.97;6.41;85.59;706.9;10.5;268.3;11.2;33.2;0.0;323.6;9.9;220.2;-30.8;597.3;126.0;-2.0;-6.9
47.5733947;9.0468587;2820.5;10.02;6.44;85.53;706.7;10.6;268.2;11.4;32.1;0.0;323.7;9.9;220.2;-27.0;597.7;129.8;-2.3;-7.8
47.5733947;9.0468587;2822.7;10.03;6.45;85.52;706.5;10.7;268.2;11.6;19.3;0.0;323.7;9.9;220.1;-26.7;598.0;130.1;-1.6;-3.7
47.5733947;9.0468587;2825.6;10.03;6.47;85.59;706.2;10.9;268.2;11.8;11.4;0.0;323.7;10.0;220.0;-25.8;598.4;131.0;-1.8;-0.0
47.5733947;9.0468587;2827.6;10.06;6.50;85.59;706.0;11.0;268.2;11.8;32.4;0.0;323.7;10.0;220.0;-28.4;598.6;128.4;-2.8;-6.7
47.5733947;9.0468587;2830.6;10.11;6.53;85.52;705.8;11.2;268.2;11.9;33.8;0.0;323.7;10.0;219.9;-24.6;599.0;132.2;-2.5;-9.1
47.5733947;9.0468587;2832.6;10.13;6.54;85.51;705.6;11.3;268.0;12.2;23.0;0.0;323.7;10.0;219.8;-28.7;599.3;128.1;-1.8;-4.1
47.5733947;9.0468587;2835.5;10.15;6.56;85.52;705.3;11.4;267.8;12.2;26.0;0.0;323.7;10.0;219.7;-31.5;599.6;125.3;-2.1;-3.7
47.5733947;9.0468587;2837.5;10.17;6.59;85.50;705.1;11.5;267.5;12.4;34.9;0.0;323.7;10.0;219.7;-31.0;599.9;125.8;-2.6;-6.6
47.5733947;9.0468587;2840.6;10.22;6.62;85.44;704.8;11.6;267.6;12.4;31.5;0.0;323.7;10.0;219.6;-25.5;600.3;131.3;-2.4;-7.9
47.5733947;9.0468587;2842.5;10.24;6.64;85.42;704.6;11.7;267.8;12.4;31.4;0.0;323.7;10.0;219.5;-27.8;600.6;128.9;-2.5;-6.8
47.5733947;9.0468587;2845.4;10.27;6.66;85.44;704.4;11.9;267.9;12.5;25.1;0.0;323.7;10.1;219.5;-27.5;600.9;129.3;-2.5;-4.6
47.5733947;9.0468587;2847.5;10.30;6.68;85.39;704.2;12.0;267.9;12.6;35.5;0.0;323.8;10.1;219.4;-28.5;601.2;128.2;-2.4;-7.9
47.5733947;9.0468587;2850.5;10.33;6.71;85.36;704.0;12.1;267.9;12.7;22.2;0.0;323.8;10.1;219.3;-23.6;601.6;133.2;-1.9;-5.8
47.5733947;9.0468587;2852.5;10.34;6.72;85.39;703.8;12.2;268.0;12.9;16.2;0.0;323.8;10.1;219.3;-25.9;601.9;130.9;-2.0;-2.0
47.5733947;9.0468587;2855.0;10.36;6.75;85.43;703.5;12.4;268.0;12.9;24.0;0.0;323.8;10.1;219.2;-28.9;602.2;127.8;-2.7;-3.2
47.5733947;9.0468587;2857.7;10.40;6.76;85.32;703.3;12.5;268.1;13.1;38.6;0.0;323.8;10.1;219.1;-29.8;602.5;127.0;-1.6;-9.0
47.5733947;9.0468587;2860.3;10.44;6.79;85.25;703.1;12.5;268.1;13.1;33.2;0.0;323.8;10.1;219.1;-25.7;602.9;131.1;-2.2;-8.5
47.5733947;9.0468587;2862.7;10.49;6.81;85.15;702.9;12.6;268.2;13.1;47.1;0.0;323.8;10.2;219.0;-31.7;603.2;125.1;-2.2;-10.0
47.5733947;9.0468587;2865.4;10.53;6.83;85.08;702.6;12.7;268.2;13.1;43.4;0.0;323.8;10.2;218.9;-34.6;603.5;122.1;-2.1;-7.7
47.5733947;9.0468587;2867.5;10.54;6.84;85.10;702.4;12.7;268.1;13.1;20.2;0.0;323.8;10.2;218.8;-28.2;603.8;128.5;-2.0;-2.6
47.5733947;9.0468587;2870.6;10.58;6.86;85.03;702.1;12.8;268.1;13.1;25.3;0.0;323.9;10.2;218.8;-25.9;604.2;130.9;-1.6;-6.1
47.5733947;9.0468587;2872.6;10.59;6.87;85.03;701.9;12.9;268.1;13.2;16.7;0.0;323.9;10.2;218.7;-25.8;604.4;131.0;-1.5;-2.6
47.5733947;9.0468587;2875.5;10.61;6.89;85.03;701.7;12.9;268.1;13.2;22.0;0.0;323.9;10.2;218.6;-27.8;604.8;129.0;-1.8;-3.7
47.5733947;9.0468587;2877.5;10.63;6.90;84.97;701.5;13.0;268.2;13.2;36.1;0.0;323.9;10.2;218.6;-33.3;605.0;123.5;-1.6;-6.6
47.5733947;9.0468587;2880.5;10.67;6.92;84.93;701.2;13.0;268.3;13.3;23.6;0.0;323.9;10.2;218.5;-25.7;605.4;131.0;-1.8;-5.3
47.5733947;9.0468587;2882.6;10.68;6.93;84.93;701.0;13.1;268.5;13.3;23.4;0.0;323.9;10.2;218.4;-28.1;605.7;128.7;-2.0;-3.9
47.5733947;9.0468587;2885.5;10.68;6.94;84.97;700.7;13.2;268.8;13.4;13.9;0.0;323.9;10.2;218.3;-29.1;606.1;127.7;-1.3;-0.0
47.5733947;9.0468587;2887.5;10.70;6.95;84.93;700.5;13.3;269.0;13.8;25.1;0.0;323.9;10.2;218.3;-27.7;606.3;129.1;-1.5;-5.2
47.5733947;9.0468587;2890.6;10.73;6.96;84.84;700.3;13.3;269.1;13.9;22.0;0.0;323.9;10.3;218.2;-24.6;606.7;132.2;-1.1;-5.7
47.5733947;9.0468587;2892.6;10.74;6.97;84.85;700.1;13.4;269.1;13.9;16.6;0.0;323.9;10.3;218.2;-26.9;607.0;129.9;-1.5;-2.0
47.5733947;9.0468587;2895.5;10.77;6.98;84.78;699.9;13.5;269.2;13.9;27.1;0.0;323.9;10.3;218.1;-31.5;607.4;125.3;-1.1;-4.6
47.5733947;9.0468587;2897.5;10.79;6.98;84.70;699.7;13.6;269.2;14.0;27.7;0.0;323.9;10.3;218.0;-28.6;607.6;128.2;-0.8;-6.4
47.5733947;9.0468587;2900.6;10.80;6.99;84.70;699.5;13.6;269.2;14.2;11.1;0.0;323.9;10.3;217.9;-22.0;608.0;134.8;-1.1;-1.8
47.5733947;9.0468587;2902.6;10.80;7.00;84.74;699.2;13.7;269.2;14.2;15.5;0.0;323.9;10.3;217.9;-29.6;608.3;127.2;-1.7;-0.0
47.5733947;9.0468587;2905.4;10.82;7.01;84.70;698.9;13.8;269.2;14.3;24.4;0.0;323.9;10.3;217.8;-33.7;608.6;123.1;-0.9;-2.8
47.5733947;9.0468587;2907.5;10.83;7.01;84.65;698.8;13.8;269.0;14.4;19.6;0.0;323.9;10.3;217.7;-26.9;608.9;129.9;-0.9;-3.8
47.5733947;9.0468587;2910.6;10.84;7.02;84.66;698.5;13.9;268.9;14.5;10.3;0.0;324.0;10.3;217.7;-20.5;609.3;136.3;-1.2;-1.7
47.5733947;9.0468587;2912.6;10.85;7.03;84.65;698.3;14.0;268.8;14.6;20.9;0.0;324.0;10.3;217.6;-30.0;609.6;126.8;-1.3;-2.6
47.5733947;9.0468587;2915.4;10.87;7.04;84.64;698.0;14.1;268.8;14.7;24.0;0.0;324.0;10.3;217.5;-34.5;609.9;122.3;-1.2;-1.9
47.5733947;9.0468587;2917.5;10.87;7.04;84.64;697.9;14.3;268.7;14.7;8.4;0.0;324.0;10.3;217.5;-23.5;610.2;133.3;-0.5;-0.0
47.5733947;9.0468587;2920.6;10.89;7.04;84.60;697.6;14.4;268.6;14.9;15.3;0.0;324.0;10.3;217.4;-23.0;610.6;133.8;-1.0;-3.5
47.5733947;9.0468587;2922.6;10.91;7.05;84.54;697.4;14.5;268.6;15.3;34.0;0.0;324.0;10.3;217.3;-34.3;610.9;122.5;-1.3;-5.3
47.5733947;9.0468587;2925.5;10.93;7.06;84.50;697.1;14.6;268.5;15.4;28.3;0.0;324.0;10.3;217.2;-33.6;611.2;123.2;-1.3;-3.7
47.5733947;9.0468587;2927.5;10.92;7.06;84.55;696.9;14.8;268.3;15.5;7.0;0.0;324.0;10.3;217.2;-26.1;611.5;130.7;-0.9;2.6
47.5733947;9.0468587;2930.5;10.92;7.07;84.58;696.7;14.8;268.2;15.7;9.4;0.0;324.0;10.3;217.1;-23.8;611.9;133.0;-0.9;-0.0
47.5733947;9.0468587;2932.4;10.93;7.07;84.54;696.5;14.9;268.0;15.7;20.6;0.0;324.0;10.3;217.0;-30.7;612.1;126.1;-0.5;-2.8
47.5733947;9.0468587;2935.3;10.94;7.07;84.49;696.3;15.0;267.9;15.7;13.9;0.0;324.0;10.3;217.0;-23.5;612.5;133.3;-0.7;-2.7
47.5733947;9.0468587;2937.9;10.97;7.08;84.44;696.1;15.1;268.0;15.7;23.1;0.0;324.0;10.4;216.9;-25.0;612.9;131.8;-1.4;-5.3
47.5733947;9.0468587;2940.4;10.96;7.08;84.44;695.8;15.2;268.0;15.7;8.5;0.0;324.0;10.4;216.8;-26.5;613.2;130.3;-0.2;1.0
47.5733947;9.0468587;2943.1;10.97;7.09;84.45;695.6;15.2;268.0;15.7;20.0;0.0;324.0;10.4;216.8;-29.3;613.5;127.5;-1.6;-2.0
47.5733947;9.0468587;2945.5;10.97;7.09;84.46;695.3;15.3;267.9;15.7;13.2;0.0;324.0;10.4;216.7;-31.9;613.8;124.9;-0.5;1.1
47.5733947;9.0468587;2947.5;10.97;7.09;84.44;695.1;15.4;268.0;15.7;12.3;0.0;324.0;10.4;216.6;-25.4;614.1;131.3;-0.4;-1.3
47.5733947;9.0468587;2950.5;11.00;7.08;84.31;694.9;15.4;268.0;15.8;20.7;0.0;324.0;10.4;216.6;-25.7;614.5;131.1;-0.3;-5.2
47.5733947;9.0468587;2952.6;11.00;7.09;84.35;694.7;15.5;268.0;15.8;12.1;0.0;324.0;10.4;216.5;-29.8;614.8;127.0;-1.0;1.3
47.5733947;9.0468587;2955.4;10.99;7.09;84.39;694.4;15.6;268.1;15.8;14.7;0.0;324.0;10.4;216.4;-34.1;615.1;122.7;-0.9;1.9
47.5733947;9.0468587;2957.8;10.99;7.09;84.38;694.2;15.6;268.1;15.8;11.3;0.0;324.0;10.4;216.3;-24.4;615.4;132.4;-0.5;-1.1
47.5733947;9.0468587;2960.3;10.99;7.08;84.36;694.0;15.6;268.1;15.8;4.1;0.0;324.0;10.4;216.3;-21.9;615.8;134.8;0.6;1.6
47.5733947;9.0468587;2963.4;10.97;7.06;84.35;693.7;15.6;268.2;15.8;7.9;0.0;324.0;10.4;216.2;-31.7;616.1;125.1;0.5;3.1
47.5733947;9.0468587;2965.4;10.96;7.05;84.33;693.5;15.6;268.4;15.8;10.7;0.0;324.0;10.4;216.1;-31.3;616.4;125.5;0.4;1.3
47.5733947;9.0468587;2968.0;10.96;7.04;84.33;693.3;15.6;268.7;15.8;5.2;0.0;324.0;10.4;216.1;-21.0;616.7;135.8;-0.1;1.0
47.5733947;9.0468587;2970.6;10.94;7.04;84.38;693.1;15.6;268.8;15.8;4.9;0.0;324.0;10.4;216.0;-24.7;617.1;132.1;-0.3;3.1
47.5733947;9.0468587;2972.5;10.93;7.03;84.38;692.9;15.6;269.0;15.8;3.3;0.0;324.0;10.3;216.0;-27.0;617.3;129.7;0.9;4.2
47.5733947;9.0468587;2975.3;10.91;7.01;84.40;692.7;15.6;269.2;15.8;2.1;0.0;324.0;10.3;215.9;-22.0;617.7;134.8;0.6;3.7
47.5733947;9.0468587;2977.5;10.91;7.01;84.41;692.5;15.6;269.5;15.8;9.6;0.0;324.0;10.3;215.8;-24.2;618.0;132.6;-0.6;0.0
47.5733947;9.0468587;2980.6;10.90;7.01;84.41;692.2;15.6;269.7;15.8;9.2;0.0;324.0;10.3;215.8;-25.4;618.4;131.4;-0.3;0.4
47.5733947;9.0468587;2982.5;10.90;6.99;84.37;692.0;15.7;269.8;15.8;8.1;0.0;324.0;10.3;215.7;-31.2;618.6;125.6;1.2;2.1
47.5733947;9.0468587;2985.4;10.88;6.97;84.37;691.8;15.7;269.9;15.8;3.9;0.0;324.0;10.3;215.6;-26.5;619.0;130.3;0.8;3.6
47.5733947;9.0468587;2987.5;10.85;6.96;84.41;691.6;15.7;269.7;15.8;4.5;0.0;324.0;10.3;215.6;-29.2;619.3;127.6;0.1;5.0
47.5733947;9.0468587;2990.8;10.83;6.94;84.42;691.3;15.7;269.7;15.9;5.2;0.0;323.9;10.3;215.5;-27.8;619.7;129.0;0.6;3.3
47.5733947;9.0468587;2992.9;10.82;6.93;84.41;691.1;15.7;269.5;15.9;2.6;0.0;323.9;10.3;215.4;-24.3;620.0;132.4;0.9;3.8
47.5733947;9.0468587;2995.6;10.80;6.92;84.43;690.8;15.6;269.3;15.9;5.9;0.0;323.9;10.3;215.3;-26.9;620.3;129.9;0.2;2.9
47.5733947;9.0468587;2997.5;10.80;6.92;84.44;690.6;15.6;268.9;15.8;15.6;0.0;323.9;10.3;215.3;-34.8;620.6;122.0;-0.3;1.4
47.5733947;9.0468587;3000.5;10.78;6.89;84.42;690.4;15.6;268.8;15.8;4.4;0.0;323.9;10.3;215.2;-26.1;621.0;130.6;0.8;3.1
47.5733947;9.0468587;3003.0;10.74;6.87;84.48;690.1;15.6;268.7;15.8;0.2;0.0;323.9;10.3;215.1;-24.6;621.3;132.2;1.3;7.9
47.5733947;9.0468587;3005.4;10.70;6.86;84.59;689.9;15.7;268.6;15.9;0.1;0.0;323.9;10.3;215.1;-23.7;621.6;133.1;0.4;8.6
47.5733947;9.0468587;3008.0;10.68;6.84;84.58;689.7;15.7;268.6;15.9;2.2;0.0;323.9;10.3;215.0;-24.4;622.0;132.4;1.1;4.1
47.5733947;9.0468587;3010.6;10.67;6.82;84.58;689.5;15.7;268.7;15.9;3.4;0.0;323.9;10.3;215.0;-23.4;622.3;133.3;0.5;3.0
47.5733947;9.0468587;3012.7;10.65;6.81;84.55;689.3;15.7;268.6;15.9;6.4;0.0;323.9;10.3;214.9;-29.2;622.6;127.6;1.1;2.6
47.5733947;9.0468587;3015.5;10.63;6.78;84.56;689.0;15.7;268.5;15.9;4.3;0.0;323.9;10.2;214.8;-30.1;622.9;126.7;1.1;4.6
47.5733947;9.0468587;3017.5;10.61;6.77;84.58;688.8;15.8;268.2;15.9;2.0;0.0;323.9;10.2;214.8;-25.6;623.2;131.2;0.8;5.3
47.5733947;9.0468587;3020.6;10.59;6.74;84.55;688.6;15.8;268.0;16.0;2.1;0.0;323.9;10.2;214.7;-22.8;623.6;134.0;1.3;3.4
47.5733947;9.0468587;3022.5;10.56;6.73;84.61;688.4;15.8;267.9;16.0;1.0;0.0;323.9;10.2;214.6;-24.3;623.9;132.4;0.4;6.7
47.5733947;9.0468587;3025.4;10.52;6.70;84.69;688.2;15.8;267.6;16.0;0.1;0.0;323.8;10.2;214.6;-23.9;624.3;132.9;1.2;8.3
47.5733947;9.0468587;3027.9;10.51;6.69;84.65;687.9;15.8;267.5;16.0;10.7;0.0;323.8;10.2;214.5;-33.2;624.6;123.6;0.7;2.1
47.5733947;9.0468587;3030.5;10.48;6.67;84.67;687.7;15.8;267.4;16.0;2.7;0.0;323.8;10.2;214.4;-27.1;624.9;129.7;0.9;5.0
47.5733947;9.0468587;3033.6;10.43;6.64;84.77;687.3;15.8;267.3;16.0;0.7;0.0;323.8;10.2;214.3;-28.6;625.3;128.1;1.0;8.6
47.5733947;9.0468587;3035.5;10.40;6.62;84.78;687.1;15.8;267.2;16.0;3.1;0.0;323.8;10.2;214.3;-34.0;625.5;122.8;1.6;6.9
47.5733947;9.0468587;3038.0;10.39;6.60;84.76;687.0;15.8;267.2;16.0;1.3;0.0;323.8;10.2;214.2;-18.9;625.9;137.9;1.1;3.1
47.5733947;9.0468587;3040.7;10.37;6.58;84.73;686.8;15.8;267.2;16.0;2.3;0.0;323.8;10.2;214.2;-22.0;626.2;134.8;1.2;2.9
47.5733947;9.0468587;3043.2;10.35;6.54;84.68;686.6;15.8;267.3;16.0;3.5;0.0;323.8;10.1;214.1;-29.9;626.5;126.9;2.1;4.3
47.5733947;9.0468587;3045.5;10.33;6.52;84.69;686.3;15.8;267.4;16.0;5.5;0.0;323.8;10.1;214.0;-31.1;626.8;125.6;0.8;4.5
47.5733947;9.0468587;3048.5;10.29;6.50;84.77;686.1;15.8;267.5;16.0;0.3;0.0;323.8;10.1;213.9;-22.7;627.2;134.1;0.8;7.0
47.5733947;9.0468587;3050.5;10.25;6.49;84.83;685.9;15.9;267.6;16.0;0.0;0.0;323.7;10.1;213.9;-24.0;627.5;132.8;1.1;8.9
47.5733947;9.0468587;3053.5;10.19;6.45;84.94;685.6;15.9;267.6;16.0;0.0;0.0;323.7;10.1;213.8;-26.7;627.9;130.1;1.6;10.5
47.5733947;9.0468587;3055.4;10.17;6.43;84.94;685.4;15.9;267.5;16.0;1.1;0.0;323.7;10.1;213.8;-28.2;628.1;128.6;1.8;6.8
47.5733947;9.0468587;3058.1;10.14;6.40;84.94;685.2;15.9;267.6;16.0;0.3;0.0;323.7;10.1;213.7;-19.0;628.5;137.7;1.4;4.9
47.5733947;9.0468587;3060.8;10.13;6.38;84.92;685.0;15.9;267.6;16.0;3.0;0.0;323.7;10.1;213.7;-22.8;628.9;134.0;1.0;2.9
47.5733947;9.0468587;3062.7;10.10;6.36;84.93;684.8;15.9;267.7;16.0;0.9;0.0;323.7;10.1;213.6;-27.0;629.1;129.8;1.6;6.8
47.5733947;9.0468587;3065.5;10.05;6.33;85.00;684.5;15.9;267.7;16.1;1.4;0.0;323.7;10.0;213.5;-32.1;629.5;124.7;1.2;8.6
47.5733947;9.0468587;3068.1;10.03;6.31;84.99;684.3;15.9;267.9;16.1;1.2;0.0;323.7;10.0;213.5;-21.2;629.8;135.5;1.4;4.0
47.5733947;9.0468587;3070.8;10.00;6.29;85.05;684.0;15.9;267.9;16.1;2.3;0.0;323.7;10.0;213.4;-29.1;630.2;127.7;0.7;6.8
47.5733947;9.0468587;3072.7;9.96;6.26;85.10;683.9;15.9;268.0;16.1;0.2;0.0;323.6;10.0;213.3;-27.1;630.4;129.7;2.1;11.0
47.5733947;9.0468587;3075.4;9.93;6.23;85.07;683.6;15.9;268.0;16.1;0.6;0.0;323.6;10.0;213.3;-24.4;630.8;132.4;2.1;5.7
47.5733947;9.0468587;3077.9;9.90;6.20;85.11;683.5;16.0;268.1;16.2;0.0;0.0;323.6;10.0;213.2;-18.4;631.1;138.4;1.2;6.3
47.5733947;9.0468587;3080.6;9.86;6.18;85.14;683.3;16.0;268.1;16.3;0.2;0.0;323.6;10.0;213.2;-22.7;631.5;134.1;1.4;6.9
47.5733947;9.0468587;3083.1;9.84;6.15;85.10;683.0;16.0;268.1;16.3;8.5;0.0;323.6;10.0;213.1;-37.0;631.8;119.8;1.7;4.2
47.5733947;9.0468587;3085.5;9.83;6.12;85.02;682.7;16.0;268.1;16.3;12.7;0.0;323.6;9.9;213.0;-37.3;632.1;119.5;1.6;2.2
47.5733947;9.0468587;3088.1;9.80;6.08;85.01;682.5;16.1;268.2;16.4;0.3;0.0;323.6;9.9;212.9;-23.8;632.4;133.0;2.0;6.5
47.5733947;9.0468587;3090.8;9.76;6.05;85.02;682.2;16.1;268.2;16.4;3.1;0.0;323.6;9.9;212.8;-31.7;632.8;125.1;1.4;6.2
47.5733947;9.0468587;3093.2;9.75;6.02;84.98;682.0;16.2;268.2;16.4;6.9;0.0;323.6;9.9;212.7;-31.8;633.1;125.0;1.5;3.3
47.5733947;9.0468587;3095.5;9.72;6.00;84.98;681.8;16.2;268.2;16.4;0.0;0.0;323.6;9.9;212.7;-17.4;633.4;139.4;1.7;5.7
47.5733947;9.0468587;3098.0;9.66;5.97;85.07;681.7;16.3;268.2;16.5;2.6;0.0;323.5;9.9;212.7;-18.1;633.7;138.6;2.0;11.4
47.5733947;9.0468587;3100.5;9.63;5.93;85.03;681.4;16.3;268.1;16.5;1.0;0.0;323.5;9.9;212.6;-27.8;634.0;129.0;2.4;6.1
47.5733947;9.0468587;3102.5;9.62;5.90;84.97;681.2;16.3;268.1;16.5;8.1;0.0;323.5;9.8;212.5;-33.4;634.3;123.4;2.0;2.7
47.5733947;9.0468587;3105.4;9.59;5.87;84.97;680.9;16.4;268.1;16.5;4.4;0.0;323.5;9.8;212.4;-31.6;634.7;125.2;1.2;5.3
47.5733947;9.0468587;3107.6;9.57;5.85;84.97;680.8;16.4;268.0;16.5;0.1;0.0;323.5;9.8;212.4;-20.5;635.0;136.3;1.8;5.9
47.5733947;9.0468587;3110.7;9.54;5.79;84.86;680.6;16.4;268.0;16.5;1.5;0.0;323.5;9.8;212.3;-26.0;635.4;130.8;2.8;4.2
47.5733947;9.0468587;3113.1;9.53;5.75;84.74;680.3;16.4;268.0;16.5;12.7;0.0;323.5;9.8;212.2;-39.1;635.6;117.7;2.6;2.2
47.5733947;9.0468587;3115.5;9.50;5.71;84.70;680.1;16.4;268.1;16.5;0.5;0.0;323.5;9.8;212.2;-27.2;635.9;129.6;2.7;6.6
47.5733947;9.0468587;3118.0;9.46;5.67;84.71;679.9;16.4;268.2;16.5;0.3;0.0;323.5;9.8;212.1;-25.7;636.3;131.1;1.9;7.3
47.5733947;9.0468587;3120.6;9.45;5.63;84.61;679.6;16.4;268.2;16.5;11.4;0.0;323.5;9.7;212.0;-38.5;636.6;118.2;2.2;3.0
47.5733947;9.0468587;3122.6;9.42;5.59;84.56;679.4;16.4;268.2;16.5;1.8;0.0;323.5;9.7;211.9;-32.1;636.8;124.7;2.8;6.5
47.5733947;9.0468587;3125.4;9.38;5.54;84.55;679.1;16.4;268.2;16.5;0.3;0.0;323.4;9.7;211.8;-29.1;637.2;127.7;2.7;8.2
47.5733947;9.0468587;3127.4;9.35;5.51;84.51;678.9;16.4;268.4;16.5;0.4;0.0;323.4;9.7;211.8;-26.2;637.5;130.5;2.7;6.5
47.5733947;9.0468587;3130.6;9.32;5.46;84.45;678.7;16.4;268.5;16.5;0.5;0.0;323.4;9.7;211.7;-24.7;637.9;132.1;2.5;5.8
47.5733947;9.0468587;3132.6;9.29;5.43;84.44;678.5;16.3;268.6;16.5;1.8;0.0;323.4;9.7;211.6;-30.2;638.1;126.6;2.0;6.5
47.5733947;9.0468587;3135.5;9.25;5.39;84.43;678.2;16.3;268.7;16.5;0.8;0.0;323.4;9.6;211.6;-28.3;638.5;128.4;2.1;7.2
47.5733947;9.0468587;3137.5;9.22;5.36;84.41;678.1;16.3;268.9;16.5;0.7;0.0;323.4;9.6;211.5;-27.1;638.8;129.7;2.3;6.5
47.5733947;9.0468587;3140.6;9.18;5.30;84.36;677.8;16.3;268.9;16.5;0.3;0.0;323.4;9.6;211.4;-25.8;639.2;131.0;2.6;6.6
47.5733947;9.0468587;3143.1;9.16;5.26;84.26;677.6;16.3;269.0;16.5;5.2;0.0;323.4;9.6;211.3;-34.1;639.5;122.7;2.9;4.2
47.5733947;9.0468587;3145.5;9.13;5.21;84.21;677.4;16.3;269.3;16.5;0.0;0.0;323.4;9.6;211.3;-21.0;639.8;135.8;2.8;6.3
47.5733947;9.0468587;3148.0;9.11;5.17;84.13;677.2;16.2;269.3;16.5;2.9;0.0;323.3;9.5;211.2;-28.6;640.1;128.2;2.5;4.2
47.5733947;9.0468587;3150.6;9.08;5.13;84.10;676.9;16.2;269.3;16.5;1.5;0.0;323.3;9.5;211.1;-31.8;640.4;125.0;2.6;7.1
47.5733947;9.0468587;3153.0;9.05;5.08;84.01;676.7;16.2;269.3;16.4;5.2;0.0;323.3;9.5;211.1;-36.7;640.7;120.1;2.8;5.3
47.5733947;9.0468587;3155.3;9.03;5.03;83.91;676.5;16.2;269.4;16.4;4.4;0.0;323.3;9.5;211.0;-34.0;641.0;122.7;3.2;4.5
